CAR_ID,TRIPS,TIME_INTERVALS,ENGINE_OIL,COOLANT,BATTERY,LIGHTS,WHEEL_ALIGNMENT,CLEANING,OIL_FILTER
Car10,T10,35,30,80,162,0,0,0,no
Car10,T10,40,30,80,160,0,0,0,no
Car10,T10,45,30,90,160,0,0,0,no
Car10,T10,50,30,90,158,0,0,0,no
Car10,T10,55,30,90,158,0,0,0,no
Car10,T10,60,30,90,157,0,0,0,no
Car11,T1,5,50,135,157,1,0,0,no
Car11,T1,10,50,140,157,1,0,0,no
Car11,T1,15,50,140,156,1,0,0,no
Car11,T1,20,50,145,156,1,0,0,no
Car11,T1,25,50,150,145,1,0,0,no
Car11,T1,30,50,150,145,1,0,0,no
Car11,T1,35,50,150,145,1,0,0,no
Car11,T1,40,50,150,143,1,0,0,no
Car11,T1,45,50,150,143,1,0,0,no
Car11,T1,50,50,150,120,1,0,0,no
Car11,T1,55,50,150,120,1,0,0,no
Car11,T1,60,50,155,118,1,0,0,no
Car11,T2,5,50,160,118,0,-1,0,no
Car11,T2,10,50,160,100,0,-1,0,no
Car11,T2,15,50,160,100,0,-1,0,no
Car11,T2,20,50,165,95,0,-1,0,no
Car11,T2,25,50,170,95,0,-1,0,no
Car11,T2,30,50,170,95,0,-1,0,no
Car11,T2,35,50,180,80,0,-1,0,no
Car11,T2,40,40,180,80,0,-1,0,no
Car11,T2,45,40,180,74,0,-1,0,no
Car11,T2,50,40,180,74,0,-1,0,no
Car11,T2,55,40,180,71,0,-1,0,no
Car11,T2,60,40,200,70,0,-1,0,no
Car11,T3,5,40,200,65,1,0,0,no
Car11,T3,10,40,200,61,1,0,0,no
Car11,T3,15,40,210,60,1,0,0,no
Car11,T3,20,40,215,54,1,0,0,no
Car11,T3,25,40,220,51,1,0,0,no
Car11,T3,30,40,220,50,1,0,0,no
Car11,T3,35,40,225,45,1,0,0,no
Car11,T3,40,40,225,45,1,0,0,no
Car11,T3,45,40,230,43,1,0,0,no
Car11,T3,50,40,230,41,1,0,0,no
Car11,T3,55,30,235,40,1,0,0,no
Car11,T3,60,30,240,35,1,0,0,no
Car11,T4,5,30,80,35,1,0,1,no
Car11,T4,10,30,80,34,1,0,1,no
Car11,T4,15,30,80,34,1,0,1,no
Car11,T4,20,30,80,33,1,0,1,no
Car11,T4,25,30,80,32,1,0,1,no
Car11,T4,30,30,80,30,1,0,1,no
Car11,T4,35,30,80,26,1,0,1,no
Car11,T4,40,30,80,26,1,0,1,no
Car11,T4,45,30,90,25,1,0,1,no
Car11,T4,50,30,90,24,1,0,1,no
Car11,T4,55,30,90,23,1,0,1,no
Car11,T4,60,30,90,20,1,0,1,no
Car11,T5,5,30,90,200,1,0,0,no
Car11,T5,10,30,90,200,1,0,0,no
Car11,T5,15,30,90,195,1,0,0,no
Car11,T5,20,30,90,195,1,0,0,no
Car11,T5,25,20,90,194,1,0,0,no
Car11,T5,30,20,90,191,1,0,0,no
Car11,T5,35,20,100,190,1,0,0,no
Car11,T5,40,20,100,184,1,0,0,no
Car11,T5,45,20,100,181,1,0,0,no
Car11,T5,50,20,100,173,1,0,0,no
Car11,T5,55,20,100,173,1,0,0,no
Car11,T5,60,20,135,172,1,0,0,no
Car11,T6,5,60,135,172,1,0,0,no
Car11,T6,10,60,140,171,1,0,0,no
Car11,T6,15,60,140,168,1,0,0,no
Car11,T6,20,60,145,167,1,0,0,no
Car11,T6,25,60,150,165,1,0,0,no
Car11,T6,30,60,150,162,1,0,0,no
Car11,T6,35,60,150,162,1,0,0,no
Car11,T6,40,60,150,160,1,0,0,no
Car11,T6,45,60,150,160,1,0,0,no
Car11,T6,50,60,150,158,1,0,0,no
Car11,T6,55,60,150,158,1,0,0,no
Car11,T6,60,60,155,157,1,0,0,no
Car11,T7,5,60,160,157,1,0,0,no
Car11,T7,10,60,160,157,1,0,0,no
Car11,T7,15,60,160,156,1,0,0,no
Car11,T7,20,60,165,156,1,0,0,no
Car11,T7,25,60,170,145,1,0,0,no
Car11,T7,30,60,170,145,1,0,0,no
Car11,T7,35,60,180,145,1,0,0,no
Car11,T7,40,60,180,143,1,0,0,no
Car11,T7,45,60,180,143,1,0,0,no
Car11,T7,50,60,180,120,1,0,0,no
Car11,T7,55,60,180,120,1,0,0,no
Car11,T7,60,60,200,118,1,0,0,no
Car11,T8,5,50,200,118,0,1,0,yes
Car11,T8,10,50,200,100,0,1,0,yes
Car11,T8,15,50,210,100,0,1,0,yes
Car11,T8,20,50,215,95,0,1,0,yes
Car11,T8,25,50,220,95,0,1,0,yes
Car11,T8,30,50,220,95,0,1,0,yes
Car11,T8,35,50,225,80,0,1,0,yes
Car11,T8,40,50,225,80,0,1,0,yes
Car11,T8,45,50,230,74,0,1,0,yes
Car11,T8,50,50,230,74,0,1,0,yes
Car11,T8,55,50,235,71,0,1,0,yes
Car11,T8,60,50,240,70,0,1,0,yes
Car11,T9,5,60,80,200,1,0,1,no
Car11,T9,10,60,80,200,1,0,1,no
Car11,T9,15,60,80,195,1,0,1,no
Car11,T9,20,60,80,195,1,0,1,no
Car11,T9,25,60,80,194,1,0,1,no
Car11,T9,30,60,80,191,1,0,1,no
Car11,T9,35,60,80,190,1,0,1,no
Car11,T9,40,60,80,184,1,0,1,no
Car11,T9,45,60,90,181,1,0,1,no
Car11,T9,50,60,90,173,1,0,1,no
Car11,T9,55,60,90,173,1,0,1,no
Car11,T9,60,60,90,172,1,0,1,no
Car11,T10,5,60,90,172,1,0,0,no
Car11,T10,10,60,90,171,1,0,0,no
Car11,T10,15,60,90,168,1,0,0,no
Car11,T10,20,60,90,167,1,0,0,no
Car11,T10,25,60,90,165,1,0,0,no
Car11,T10,30,60,90,162,1,0,0,no
Car11,T10,35,60,100,162,1,0,0,no
Car11,T10,40,60,100,160,1,0,0,no
Car11,T10,45,60,100,160,1,0,0,no
Car11,T10,50,60,100,158,1,0,0,no
Car11,T10,55,60,100,158,1,0,0,no
Car11,T10,60,60,135,157,1,0,0,no
Car12,T1,5,30,90,200,1,0,0,no
Car12,T1,10,30,90,200,1,0,0,no
Car12,T1,15,30,90,195,1,0,0,no
Car12,T1,20,30,90,195,1,0,0,no
Car12,T1,25,20,90,194,1,0,0,no
Car12,T1,30,20,90,191,1,0,0,no
Car12,T1,35,20,100,190,1,0,0,no
Car12,T1,40,20,100,184,1,0,0,no
Car12,T1,45,20,100,181,1,0,0,no
Car12,T1,50,20,100,173,1,0,0,no
Car12,T1,55,20,100,173,1,0,0,no
Car12,T1,60,20,135,172,1,0,0,no
Car12,T2,5,60,135,172,0,-1,0,no
Car12,T2,10,60,140,171,0,-1,0,no
Car12,T2,15,60,140,168,0,-1,0,no
Car12,T2,20,60,145,167,0,-1,0,no
Car12,T2,25,60,150,165,0,-1,0,no
Car12,T2,30,60,150,162,0,-1,0,no
Car12,T2,35,60,150,162,0,-1,0,no
Car12,T2,40,60,150,160,0,-1,0,no
Car12,T2,45,60,150,160,0,-1,0,no
Car12,T2,50,60,150,158,0,-1,0,no
Car12,T2,55,60,150,158,0,-1,0,no
Car12,T2,60,60,155,157,0,-1,0,no
Car12,T3,5,60,160,157,1,0,0,no
Car12,T3,10,60,160,157,1,0,0,no
Car12,T3,15,60,160,156,1,0,0,no
Car12,T3,20,60,165,156,1,0,0,no
Car12,T3,25,60,170,145,1,0,0,no
Car12,T3,30,60,170,145,1,0,0,no
Car12,T3,35,60,180,145,1,0,0,no
Car12,T3,40,60,180,143,1,0,0,no
Car12,T3,45,60,180,143,1,0,0,no
Car12,T3,50,60,180,120,1,0,0,no
Car12,T3,55,60,180,120,1,0,0,no
Car12,T3,60,60,200,118,1,0,0,no
Car12,T4,5,50,200,118,1,0,1,no
Car12,T4,10,50,200,100,1,0,1,no
Car12,T4,15,50,210,100,1,0,1,no
Car12,T4,20,50,215,95,1,0,1,no
Car12,T4,25,50,220,95,1,0,1,no
Car12,T4,30,50,220,95,1,0,1,no
Car12,T4,35,50,225,80,1,0,1,no
Car12,T4,40,50,225,80,1,0,1,no
Car12,T4,45,50,230,74,1,0,1,no
Car12,T4,50,50,230,74,1,0,1,no
Car12,T4,55,50,235,71,1,0,1,no
Car12,T4,60,50,240,70,1,0,1,no
Car12,T5,5,60,80,200,1,0,0,no
Car12,T5,10,60,80,200,1,0,0,no
Car12,T5,15,60,80,195,1,0,0,no
Car12,T5,20,60,80,195,1,0,0,no
Car12,T5,25,60,80,194,1,0,0,no
Car12,T5,30,60,80,191,1,0,0,no
Car12,T5,35,60,80,190,1,0,0,no
Car12,T5,40,60,80,184,1,0,0,no
Car12,T5,45,60,90,181,1,0,0,no
Car12,T5,50,60,90,173,1,0,0,no
Car12,T5,55,60,90,173,1,0,0,no
Car12,T5,60,60,90,172,1,0,0,no
Car12,T6,5,60,90,172,1,0,0,no
Car12,T6,10,60,90,171,1,0,0,no
Car12,T6,15,60,90,168,1,0,0,no
Car12,T6,20,60,90,167,1,0,0,no
Car12,T6,25,60,90,165,1,0,0,no
Car12,T6,30,60,90,162,1,0,0,no
Car12,T6,35,60,100,162,1,0,0,no
Car12,T6,40,60,100,160,1,0,0,no
Car12,T6,45,60,100,160,1,0,0,no
Car12,T6,50,60,100,158,1,0,0,no
Car12,T6,55,60,100,158,1,0,0,no
Car12,T6,60,60,135,157,1,0,0,no
Car12,T7,5,50,135,157,1,0,0,no
Car12,T7,10,50,140,157,1,0,0,no
Car12,T7,15,50,140,156,1,0,0,no
Car12,T7,20,50,145,156,1,0,0,no
Car12,T7,25,50,150,145,1,0,0,no
Car12,T7,30,50,150,145,1,0,0,no
Car12,T7,35,50,150,145,1,0,0,no
Car12,T7,40,50,150,143,1,0,0,no
Car12,T7,45,50,150,143,1,0,0,no
Car12,T7,50,50,150,120,1,0,0,no
Car12,T7,55,50,150,120,1,0,0,no
Car12,T7,60,50,155,118,1,0,0,no
Car12,T8,5,50,160,118,0,1,0,no
Car12,T8,10,50,160,100,0,1,0,no
Car12,T8,15,50,160,100,0,1,0,no
Car12,T8,20,50,165,95,0,1,0,no
Car12,T8,25,50,170,95,0,1,0,no
Car12,T8,30,50,170,95,0,1,0,no
Car12,T8,35,50,180,80,0,1,0,no
Car12,T8,40,40,180,80,0,1,0,no
Car12,T8,45,40,180,74,0,1,0,no
Car12,T8,50,40,180,74,0,1,0,no
Car12,T8,55,40,180,71,0,1,0,no
Car12,T8,60,40,200,70,0,1,0,no
Car12,T9,5,40,200,65,1,0,1,yes
Car12,T9,10,40,200,61,1,0,1,yes
Car12,T9,15,40,210,60,1,0,1,yes
Car12,T9,20,40,215,54,1,0,1,yes
Car12,T9,25,40,220,51,1,0,1,yes
Car12,T9,30,40,220,50,1,0,1,yes
Car12,T9,35,40,225,45,1,0,1,yes
Car12,T9,40,40,225,45,1,0,1,yes
Car12,T9,45,40,230,43,1,0,1,yes
Car12,T9,50,40,230,41,1,0,1,yes
Car12,T9,55,30,235,40,1,0,1,yes
Car12,T9,60,30,240,35,1,0,1,yes
Car12,T10,5,30,80,35,1,0,0,no
Car12,T10,10,30,80,34,1,0,0,no
Car12,T10,15,30,80,34,1,0,0,no
Car12,T10,20,30,80,33,1,0,0,no
Car12,T10,25,30,80,32,1,0,0,no
Car12,T10,30,30,80,30,1,0,0,no
Car12,T10,35,30,80,26,1,0,0,no
Car12,T10,40,30,80,26,1,0,0,no
Car12,T10,45,30,90,25,1,0,0,no
Car12,T10,50,30,90,24,1,0,0,no
Car12,T10,55,30,90,23,1,0,0,no
Car12,T10,60,30,90,20,1,0,0,no
Car13,T1,5,50,135,172,0,0,0,yes
Car13,T1,10,50,140,171,0,0,0,yes
Car13,T1,15,50,140,168,0,0,0,yes
Car13,T1,20,50,145,167,0,0,0,yes
Car13,T1,25,50,150,165,0,0,0,yes
Car13,T1,30,50,150,162,0,0,0,yes
Car13,T1,35,50,150,162,0,0,0,yes
Car13,T1,40,50,150,160,0,0,0,yes
Car13,T1,45,50,150,160,0,0,0,yes
Car13,T1,50,50,150,158,0,0,0,yes
Car13,T1,55,50,150,158,0,0,0,yes
Car13,T1,60,50,155,157,0,0,0,yes
Car13,T2,5,50,160,157,1,0,0,no
Car13,T2,10,50,160,157,1,0,0,no
Car13,T2,15,50,160,156,1,0,0,no
Car13,T2,20,50,165,156,1,0,0,no
Car13,T2,25,50,170,145,1,0,0,no
Car13,T2,30,50,170,145,1,0,0,no
Car13,T2,35,50,180,145,1,0,0,no
Car13,T2,40,40,180,143,1,0,0,no
Car13,T2,45,40,180,143,1,0,0,no
Car13,T2,50,40,180,120,1,0,0,no
Car13,T2,55,40,180,120,1,0,0,no
Car13,T2,60,40,200,118,1,0,0,no
Car13,T3,5,40,200,118,1,0,0,no
Car13,T3,10,40,200,100,1,0,0,no
Car13,T3,15,40,210,100,1,0,0,no
Car13,T3,20,40,215,95,1,0,0,no
Car13,T3,25,40,220,95,1,0,0,no
Car13,T3,30,40,220,95,1,0,0,no
Car13,T3,35,40,225,80,1,0,0,no
Car13,T3,40,40,225,80,1,0,0,no
Car13,T3,45,40,230,74,1,0,0,no
Car13,T3,50,40,230,74,1,0,0,no
Car13,T3,55,30,235,71,1,0,0,no
Car13,T3,60,30,240,70,1,0,0,no
Car13,T4,5,30,80,200,1,1,0,no
Car13,T4,10,30,80,200,1,1,0,no
Car13,T4,15,30,80,195,1,1,0,no
Car13,T4,20,30,80,195,1,1,0,no
Car13,T4,25,30,80,194,1,1,0,no
Car13,T4,30,30,80,191,1,1,0,no
Car13,T4,35,30,80,190,1,1,0,no
Car13,T4,40,30,80,184,1,1,0,no
Car13,T4,45,30,90,181,1,1,0,no
Car13,T4,50,30,90,173,1,1,0,no
Car13,T4,55,30,90,173,1,1,0,no
Car13,T4,60,30,90,172,1,1,0,no
Car13,T5,5,30,90,172,1,0,1,no
Car13,T5,10,30,90,171,1,0,1,no
Car13,T5,15,30,90,168,1,0,1,no
Car13,T5,20,30,90,167,1,0,1,no
Car13,T5,25,20,90,165,1,0,1,no
Car13,T5,30,20,90,162,1,0,1,no
Car13,T5,35,20,100,162,1,0,1,no
Car13,T5,40,20,100,160,1,0,1,no
Car13,T5,45,20,100,160,1,0,1,no
Car13,T5,50,20,100,158,1,0,1,no
Car13,T5,55,20,100,158,1,0,1,no
Car13,T5,60,20,135,157,1,0,1,no
Car13,T6,5,60,135,157,1,0,0,no
Car13,T6,10,60,140,157,1,0,0,no
Car13,T6,15,60,140,156,1,0,0,no
Car13,T6,20,60,145,156,1,0,0,no
Car13,T6,25,60,150,145,1,0,0,no
Car13,T6,30,60,150,145,1,0,0,no
Car13,T6,35,60,150,145,1,0,0,no
Car13,T6,40,60,150,143,1,0,0,no
Car13,T6,45,60,150,143,1,0,0,no
Car13,T6,50,60,150,120,1,0,0,no
Car13,T6,55,60,150,120,1,0,0,no
Car13,T6,60,60,155,118,1,0,0,no
Car13,T7,5,60,160,118,0,0,0,no
Car13,T7,10,60,160,100,0,0,0,no
Car13,T7,15,60,160,100,0,0,0,no
Car13,T7,20,60,165,95,0,0,0,no
Car13,T7,25,60,170,95,0,0,0,no
Car13,T7,30,60,170,95,0,0,0,no
Car13,T7,35,60,180,80,0,0,0,no
Car13,T7,40,60,180,80,0,0,0,no
Car13,T7,45,60,180,74,0,0,0,no
Car13,T7,50,60,180,74,0,0,0,no
Car13,T7,55,60,180,71,0,0,0,no
Car13,T7,60,60,200,70,0,0,0,no
Car13,T8,5,50,200,65,1,-1,0,no
Car13,T8,10,50,200,61,1,-1,0,no
Car13,T8,15,50,210,60,1,-1,0,no
Car13,T8,20,50,215,54,1,-1,0,no
Car13,T8,25,50,220,51,1,-1,0,no
Car13,T8,30,50,220,50,1,-1,0,no
Car13,T8,35,50,225,45,1,-1,0,no
Car13,T8,40,50,225,45,1,-1,0,no
Car13,T8,45,50,230,43,1,-1,0,no
Car13,T8,50,50,230,41,1,-1,0,no
Car13,T8,55,50,235,40,1,-1,0,no
Car13,T8,60,50,240,35,1,-1,0,no
Car13,T9,5,60,80,35,1,0,0,no
Car13,T9,10,60,80,34,1,0,0,no
Car13,T9,15,60,80,34,1,0,0,no
Car13,T9,20,60,80,33,1,0,0,no
Car13,T9,25,60,80,32,1,0,0,no
Car13,T9,30,60,80,30,1,0,0,no
Car13,T9,35,60,80,26,1,0,0,no
Car13,T9,40,60,80,26,1,0,0,no
Car13,T9,45,60,90,25,1,0,0,no
Car13,T9,50,60,90,24,1,0,0,no
Car13,T9,55,60,90,23,1,0,0,no
Car13,T9,60,60,90,20,1,0,0,no
Car13,T10,5,60,90,200,1,0,1,yes
Car13,T10,10,60,90,200,1,0,1,yes
Car13,T10,15,60,90,195,1,0,1,yes
Car13,T10,20,60,90,195,1,0,1,yes
Car13,T10,25,60,90,194,1,0,1,yes
Car13,T10,30,60,90,191,1,0,1,yes
Car13,T10,35,60,100,190,1,0,1,yes
Car13,T10,40,60,100,184,1,0,1,yes
Car13,T10,45,60,100,181,1,0,1,yes
Car13,T10,50,60,100,173,1,0,1,yes
Car13,T10,55,60,100,173,1,0,1,yes
Car13,T10,60,60,135,172,1,0,1,yes
Car14,T1,5,60,160,157,1,0,0,no
Car14,T1,10,60,160,157,1,0,0,no
Car14,T1,15,60,160,156,1,0,0,no
Car14,T1,20,60,165,156,1,0,0,no
Car14,T1,25,60,170,145,1,0,0,no
Car14,T1,30,60,170,145,1,0,0,no
Car14,T1,35,60,180,145,1,0,0,no
Car14,T1,40,60,180,143,1,0,0,no
Car14,T1,45,60,180,143,1,0,0,no
Car14,T1,50,60,180,120,1,0,0,no
Car14,T1,55,60,180,120,1,0,0,no
Car14,T1,60,60,200,118,1,0,0,no
Car14,T2,5,50,200,118,1,0,0,no
Car14,T2,10,50,200,100,1,0,0,no
Car14,T2,15,50,210,100,1,0,0,no
Car14,T2,20,50,215,95,1,0,0,no
Car14,T2,25,50,220,95,1,0,0,no
Car14,T2,30,50,220,95,1,0,0,no
Car14,T2,35,50,225,80,1,0,0,no
Car14,T2,40,50,225,80,1,0,0,no
Car14,T2,45,50,230,74,1,0,0,no
Car14,T2,50,50,230,74,1,0,0,no
Car14,T2,55,50,235,71,1,0,0,no
Car14,T2,60,50,240,70,1,0,0,no
Car14,T3,5,60,80,200,0,1,0,no
Car14,T3,10,60,80,200,0,1,0,no
Car14,T3,15,60,80,195,0,1,0,no
Car14,T3,20,60,80,195,0,1,0,no
Car14,T3,25,60,80,194,0,1,0,no
Car14,T3,30,60,80,191,0,1,0,no
Car14,T3,35,60,80,190,0,1,0,no
Car14,T3,40,60,80,184,0,1,0,no
Car14,T3,45,60,90,181,0,1,0,no
Car14,T3,50,60,90,173,0,1,0,no
Car14,T3,55,60,90,173,0,1,0,no
Car14,T3,60,60,90,172,0,1,0,no
Car14,T4,5,60,90,172,1,0,1,no
Car14,T4,10,60,90,171,1,0,1,no
Car14,T4,15,60,90,168,1,0,1,no
Car14,T4,20,60,90,167,1,0,1,no
Car14,T4,25,60,90,165,1,0,1,no
Car14,T4,30,60,90,162,1,0,1,no
Car14,T4,35,60,100,162,1,0,1,no
Car14,T4,40,60,100,160,1,0,1,no
Car14,T4,45,60,100,160,1,0,1,no
Car14,T4,50,60,100,158,1,0,1,no
Car14,T4,55,60,100,158,1,0,1,no
Car14,T4,60,60,135,157,1,0,1,no
Car14,T5,5,50,135,157,1,0,0,no
Car14,T5,10,50,140,157,1,0,0,no
Car14,T5,15,50,140,156,1,0,0,no
Car14,T5,20,50,145,156,1,0,0,no
Car14,T5,25,50,150,145,1,0,0,no
Car14,T5,30,50,150,145,1,0,0,no
Car14,T5,35,50,150,145,1,0,0,no
Car14,T5,40,50,150,143,1,0,0,no
Car14,T5,45,50,150,143,1,0,0,no
Car14,T5,50,50,150,120,1,0,0,no
Car14,T5,55,50,150,120,1,0,0,no
Car14,T5,60,50,155,118,1,0,0,no
Car14,T6,5,50,160,118,1,0,0,no
Car14,T6,10,50,160,100,1,0,0,no
Car14,T6,15,50,160,100,1,0,0,no
Car14,T6,20,50,165,95,1,0,0,no
Car14,T6,25,50,170,95,1,0,0,no
Car14,T6,30,50,170,95,1,0,0,no
Car14,T6,35,50,180,80,1,0,0,no
Car14,T6,40,40,180,80,1,0,0,no
Car14,T6,45,40,180,74,1,0,0,no
Car14,T6,50,40,180,74,1,0,0,no
Car14,T6,55,40,180,71,1,0,0,no
Car14,T6,60,40,200,70,1,0,0,no
Car14,T7,5,40,200,65,0,-1,0,no
Car14,T7,10,40,200,61,0,-1,0,no
Car14,T7,15,40,210,60,0,-1,0,no
Car14,T7,20,40,215,54,0,-1,0,no
Car14,T7,25,40,220,51,0,-1,0,no
Car14,T7,30,40,220,50,0,-1,0,no
Car14,T7,35,40,225,45,0,-1,0,no
Car14,T7,40,40,225,45,0,-1,0,no
Car14,T7,45,40,230,43,0,-1,0,no
Car14,T7,50,40,230,41,0,-1,0,no
Car14,T7,55,30,235,40,0,-1,0,no
Car14,T7,60,30,240,35,0,-1,0,no
Car14,T8,5,30,80,35,1,0,0,no
Car14,T8,10,30,80,34,1,0,0,no
Car14,T8,15,30,80,34,1,0,0,no
Car14,T8,20,30,80,33,1,0,0,no
Car14,T8,25,30,80,32,1,0,0,no
Car14,T8,30,30,80,30,1,0,0,no
Car14,T8,35,30,80,26,1,0,0,no
Car14,T8,40,30,80,26,1,0,0,no
Car14,T8,45,30,90,25,1,0,0,no
Car14,T8,50,30,90,24,1,0,0,no
Car14,T8,55,30,90,23,1,0,0,no
Car14,T8,60,30,90,20,1,0,0,no
Car14,T9,5,30,90,200,1,0,1,no
Car14,T9,10,30,90,200,1,0,1,no
Car14,T9,15,30,90,195,1,0,1,no
Car14,T9,20,30,90,195,1,0,1,no
Car14,T9,25,20,90,194,1,0,1,no
Car14,T9,30,20,90,191,1,0,1,no
Car14,T9,35,20,100,190,1,0,1,no
Car14,T9,40,20,100,184,1,0,1,no
Car14,T9,45,20,100,181,1,0,1,no
Car14,T9,50,20,100,173,1,0,1,no
Car14,T9,55,20,100,173,1,0,1,no
Car14,T9,60,20,135,172,1,0,1,no
Car14,T10,5,60,135,172,1,0,0,no
Car14,T10,10,60,140,171,1,0,0,no
Car14,T10,15,60,140,168,1,0,0,no
Car14,T10,20,60,145,167,1,0,0,no
Car14,T10,25,60,150,165,1,0,0,no
Car14,T10,30,60,150,162,1,0,0,no
Car14,T10,35,60,150,162,1,0,0,no
Car14,T10,40,60,150,160,1,0,0,no
Car14,T10,45,60,150,160,1,0,0,no
Car14,T10,50,60,150,158,1,0,0,no
Car14,T10,55,60,150,158,1,0,0,no
Car14,T10,60,60,155,157,1,0,0,no
Car15,T1,5,60,80,157,1,0,1,no
Car15,T1,10,60,80,157,1,0,1,no
Car15,T1,15,60,80,156,1,0,1,no
Car15,T1,20,60,80,156,1,0,1,no
Car15,T1,25,60,80,145,1,0,1,no
Car15,T1,30,60,80,145,1,0,1,no
Car15,T1,35,60,80,145,1,0,1,no
Car15,T1,40,60,80,143,1,0,1,no
Car15,T1,45,60,90,143,1,0,1,no
Car15,T1,50,60,90,120,1,0,1,no
Car15,T1,55,60,90,120,1,0,1,no
Car15,T1,60,60,90,118,1,0,1,no
Car15,T2,5,60,90,118,0,1,0,yes
Car15,T2,10,60,90,100,0,1,0,yes
Car15,T2,15,60,90,100,0,1,0,yes
Car15,T2,20,60,90,95,0,1,0,yes
Car15,T2,25,60,90,95,0,1,0,yes
Car15,T2,30,60,90,95,0,1,0,yes
Car15,T2,35,60,100,80,0,1,0,yes
Car15,T2,40,60,100,80,0,1,0,yes
Car15,T2,45,60,100,74,0,1,0,yes
Car15,T2,50,60,100,74,0,1,0,yes
Car15,T2,55,60,100,71,0,1,0,yes
Car15,T2,60,60,135,70,0,1,0,yes
Car15,T3,5,50,135,65,1,0,0,no
Car15,T3,10,50,140,61,1,0,0,no
Car15,T3,15,50,140,60,1,0,0,no
Car15,T3,20,50,145,54,1,0,0,no
Car15,T3,25,50,150,51,1,0,0,no
Car15,T3,30,50,150,50,1,0,0,no
Car15,T3,35,50,150,45,1,0,0,no
Car15,T3,40,50,150,45,1,0,0,no
Car15,T3,45,50,150,43,1,0,0,no
Car15,T3,50,50,150,41,1,0,0,no
Car15,T3,55,50,150,40,1,0,0,no
Car15,T3,60,50,155,35,1,0,0,no
Car15,T4,5,50,160,35,1,0,0,no
Car15,T4,10,50,160,34,1,0,0,no
Car15,T4,15,50,160,34,1,0,0,no
Car15,T4,20,50,165,33,1,0,0,no
Car15,T4,25,50,170,32,1,0,0,no
Car15,T4,30,50,170,30,1,0,0,no
Car15,T4,35,50,180,26,1,0,0,no
Car15,T4,40,40,180,26,1,0,0,no
Car15,T4,45,40,180,25,1,0,0,no
Car15,T4,50,40,180,24,1,0,0,no
Car15,T4,55,40,180,23,1,0,0,no
Car15,T4,60,40,200,20,1,0,0,no
Car15,T5,5,40,200,200,1,0,0,no
Car15,T5,10,40,200,200,1,0,0,no
Car15,T5,15,40,210,195,1,0,0,no
Car15,T5,20,40,215,195,1,0,0,no
Car15,T5,25,40,220,194,1,0,0,no
Car15,T5,30,40,220,191,1,0,0,no
Car15,T5,35,40,225,190,1,0,0,no
Car15,T5,40,40,225,184,1,0,0,no
Car15,T5,45,40,230,181,1,0,0,no
Car15,T5,50,40,230,173,1,0,0,no
Car15,T5,55,30,235,173,1,0,0,no
Car15,T5,60,30,240,172,1,0,0,no
Car15,T6,5,30,80,172,0,-1,1,no
Car15,T6,10,30,80,171,0,-1,1,no
Car15,T6,15,30,80,168,0,-1,1,no
Car15,T6,20,30,80,167,0,-1,1,no
Car15,T6,25,30,80,165,0,-1,1,no
Car15,T6,30,30,80,162,0,-1,1,no
Car15,T6,35,30,80,162,0,-1,1,no
Car15,T6,40,30,80,160,0,-1,1,no
Car15,T6,45,30,90,160,0,-1,1,no
Car15,T6,50,30,90,158,0,-1,1,no
Car15,T6,55,30,90,158,0,-1,1,no
Car15,T6,60,30,90,157,0,-1,1,no
Car15,T7,5,30,90,157,1,0,0,no
Car15,T7,10,30,90,157,1,0,0,no
Car15,T7,15,30,90,156,1,0,0,no
Car15,T7,20,30,90,156,1,0,0,no
Car15,T7,25,20,90,145,1,0,0,no
Car15,T7,30,20,90,145,1,0,0,no
Car15,T7,35,20,100,145,1,0,0,no
Car15,T7,40,20,100,143,1,0,0,no
Car15,T7,45,20,100,143,1,0,0,no
Car15,T7,50,20,100,120,1,0,0,no
Car15,T7,55,20,100,120,1,0,0,no
Car15,T7,60,20,135,118,1,0,0,no
Car15,T8,5,60,135,118,1,0,0,no
Car15,T8,10,60,140,100,1,0,0,no
Car15,T8,15,60,140,100,1,0,0,no
Car15,T8,20,60,145,95,1,0,0,no
Car15,T8,25,60,150,95,1,0,0,no
Car15,T8,30,60,150,95,1,0,0,no
Car15,T8,35,60,150,80,1,0,0,no
Car15,T8,40,60,150,80,1,0,0,no
Car15,T8,45,60,150,74,1,0,0,no
Car15,T8,50,60,150,74,1,0,0,no
Car15,T8,55,60,150,71,1,0,0,no
Car15,T8,60,60,155,70,1,0,0,no
Car15,T9,5,60,160,200,1,0,0,no
Car15,T9,10,60,160,200,1,0,0,no
Car15,T9,15,60,160,195,1,0,0,no
Car15,T9,20,60,165,195,1,0,0,no
Car15,T9,25,60,170,194,1,0,0,no
Car15,T9,30,60,170,191,1,0,0,no
Car15,T9,35,60,180,190,1,0,0,no
Car15,T9,40,60,180,184,1,0,0,no
Car15,T9,45,60,180,181,1,0,0,no
Car15,T9,50,60,180,173,1,0,0,no
Car15,T9,55,60,180,173,1,0,0,no
Car15,T9,60,60,200,172,1,0,0,no
Car15,T10,5,50,200,172,1,0,0,yes
Car15,T10,10,50,200,171,1,0,0,yes
Car15,T10,15,50,210,168,1,0,0,yes
Car15,T10,20,50,215,167,1,0,0,yes
Car15,T10,25,50,220,165,1,0,0,yes
